71 0.412479 0.002259 0.000887 0.002259 -0.008472 -1.799875  0.001310
72 0.471405 0.001231 0.000484 0.001231 0.005413 -1.800806  0.000599
73 0.530330 -0.001203 -0.000473 -0.001203 0.026016 -1.801029  -0.000893
74 0.589256 0.000513 0.000202 0.000513 -0.025884 -1.803085  0.000337
75 0.648181 0.000886 0.000348 0.000886 -0.025070 -1.801266  0.000530
76 0.707107 -0.000518 -0.000203 -0.000518 0.074740 -1.795708  -0.000206
77 0.766032 -0.001574 -0.000619 -0.001574 0.112576 -1.802044  -0.000705
78 0.824958 -0.001240 -0.000487 -0.001240 0.071039 -1.796803  -0.000393
79 0.883883 -0.001209 -0.000475 -0.001209 0.083276 -1.828086  -0.000519
80 0.942809 -0.000182 -0.000071 -0.000182 0.162884 -1.857842  0.000151
81 1.001735 -0.000856 -0.000336 -0.000856 -1.648532 0.476119  -0.000394
82 1.060660 -0.000531 -0.000209 -0.000531 -1.118712 0.677665  -0.000136
83 1.119586 -0.000499 -0.000196 -0.000499 -0.750081 0.687528  -0.000267
84 1.178511 0.000496 0.000195 0.000496 -0.464138 0.616405  0.000529
85 1.237437 -0.001537 -0.000604 -0.001537 -0.409256 0.539006  -0.000994
86 1.296362 0.000500 0.000196 0.000500 -0.383521 0.464392  0.000448
87 1.355288 0.000194 0.000076 0.000194 -0.230546 0.401862  0.000046
88 1.414214 0.000176 0.000069 0.000176 -0.194611 0.349093  0.000087
89 1.473139 0.000003 0.000001 0.000003 -0.194614 0.304463  -0.000016
90 1.532065 -0.000000 -0.000000 -0.000000 -0.161149 0.266938  0.000001
91 1.590990 0.000001 0.000000 0.000001 -0.138697 0.235235  0.000001
92 1.649916 0.000001 0.000000 0.000001 -0.120466 0.208304  0.000002
93 1.708841 0.000001 0.000000 0.000001 -0.105377 0.185305  0.000002
94 1.767767 0.000001 0.000000 0.000001 -0.092724 0.165562  0.000001
95 1.826693 0.000000 0.000000 0.000000 -0.082002 0.148528  0.000001
96 1.885618 0.000000 0.000000 0.000000 -0.072833 0.133761  0.000001
97 1.944544 0.000000 0.000000 0.000000 -0.064927 0.120903  0.000001
98 2.003469 0.000000 0.000000 0.000000 -0.058060 0.109662  0.000001
99 2.062395 0.000000 0.000000 0.000000 -0.052054 0.099797  0.000001
